price,quantity
27.745264211929417,122.41128050355506
22.00724305241291,111.80278503487172
46.95016756305427,78.29204665268351
25.88215596201759,111.309465912631
47.87166008127432,69.45004905368205
2.140304161586535,100.67021245327939
13.754449561485442,112.69637958322483
38.41772218381922,98.28900638589192
35.96076836126505,100.09221775008436
58.193647984374884,54.74156622023977
37.01506193934624,92.94072382633937
4.54658806549843,101.11764265300003
45.56625142464502,71.34734397655254
1.5028774883351415,97.7755310216495
14.035763718969,112.31971421125408
8.784272835660122,101.70668151176142
48.656650319268415,68.61940403083524
53.20767338676816,50.68538749569469
27.194366716703826,116.14468009995903
32.61468382824853,104.71782957949043
27.32415440843957,118.02570688850965
39.29533512862479,93.21062665504877
11.699951274067894,100.58740622514996
31.511042693068806,101.6743248306529
19.977405846182798,112.13698356743487
11.276377762704549,96.28510316793225
23.715968392011387,108.33440318950997
46.75975487368331,75.26354429430711
17.269573760490744,113.81852320289136
19.835242779296088,110.11577700438173
13.123213754364016,118.99913717920057
17.319304475177063,116.68712174207029
6.007649576637584,101.18393101701407
57.593363696938496,45.66204984159111
7.312608526190758,97.04989925090723
14.7077529781727,116.35990465152577
7.948935898965157,100.84715770731606
12.900686930878804,105.89601004619864
22.025085937760373,114.74545532789166
22.513801918256576,114.97053306286229
50.9423180097474,50.71160623888213
34.130580659973965,100.7593308625167
24.758434482206024,119.04164499908613
8.375536114820827,99.18806137311327
9.39625528039452,96.65711870742723
5.863795286071518,100.79947310345611
52.509482442427824,48.75541076100876
24.282493211467578,116.78267831480477
37.4116549804725,95.7914677558999
28.327488943533467,114.19623000884911
53.050838243487235,53.88053821329943
55.91491049270488,51.18348159941438
52.989016504174764,46.151355640383215
22.962949762562012,112.57288941435385
48.732856286755286,70.82940871212354
12.431575237669168,115.42991203712008
26.823195805093537,118.18152232336324
21.54819003924711,113.9420447068221
47.23774273652434,73.09269753285375
7.868647683335577,100.79021299643571
18.59724320917475,109.75514850414226
59.28610170292862,48.39544267628738
39.11469053239079,92.40869452660567
41.888175193350676,93.5475194196326
29.353175666950964,115.19272268438489
11.481173876833566,103.70173940532082
40.53624310192874,96.54666258133004
43.52970447017824,92.16452211140528
31.44531692086268,100.5184896142113
43.56948253833485,90.83272077187502
59.41150303911616,51.4567769476687
7.7290788333879785,96.54424200583739
10.431161079870233,103.97139934323278
11.775060305830804,99.68369258402026
15.541474124656729,114.23168242870983
29.442836454121,111.0238655330164
19.205074317314413,115.07976714421716
38.78317570096808,93.9515816076524
3.520596882444489,101.87656672470862
9.989414258924816,100.25756973660398
2.4256523907711847,96.51491140094441
26.68120143630874,118.94273664828195
33.0606030914351,97.41987177015176
36.55427497466753,89.02223217994705
38.003457911260455,91.69474233341371
3.6043096704270705,102.21155972199014
48.55317033657749,68.44945316967603
57.007206357040715,51.35880816826794
12.604370511553263,119.0495346586067
46.72372774852558,70.08171747805757
43.45418138129782,94.63191940618799
18.212386485623064,116.09745552102221
54.56025884032593,44.89914120613777
46.304133427322384,75.65861878442715
29.984809885929707,117.75643007922787
7.216065108815317,94.6648385163436
9.896008261872796,101.17775635491486
40.38876250083115,92.91845269211306
19.330266440722987,118.26419627832549
53.32973564117547,48.78758667890439
41.59987909281755,88.03296973747871
37.07175851198719,93.40692138449495
42.67504695535597,96.39322832006907
1.0352791588257348,103.47249339736432
29.320034678598088,112.5379371154024
8.040430541702257,103.7294424742017
53.798691342641035,43.1148154521738
1.5584848738333523,98.576084819329
24.118765619755795,106.92788734372016
58.43948427534676,51.45547841255815
29.55593320401444,112.13509327840316
3.259790652318677,98.39125284515916
54.86669483078693,54.86157246662594
34.96698662613259,103.04423556394526
21.256076898779874,117.38662769111532
11.070019673506264,91.54111481563181
16.694128174964142,108.55369264249583
14.884219708258327,120.73709969115708
21.355413197330158,108.00683887226873
54.209313927670664,44.578083937351984
19.276932783768103,116.8833583799917
30.096609570705056,108.17140635217318
48.176975673333345,70.20322297005812
32.16649323261132,103.44681098114512
57.77298548818872,49.41037195781677
28.75190461643286,113.0379505487166
41.58677752014969,91.11275268654074
46.345636895074236,73.48582004608556
17.1596241420701,112.54138674600108
4.823039582610931,102.70452739405555
9.137081423932582,101.07506746505634
49.771643968594766,75.33064576642346
29.021831484360153,113.84507562649829
20.67125904244786,115.46699223033389
38.56619798890021,90.93984412533109
47.23797559304133,68.63232839336081
56.76645539805815,52.820508163985
50.51467363039956,50.49328705817826
51.28244936866294,52.56046316296904
1.7765169351575238,106.1915826297654
18.302858353904544,112.47445228614073
48.3543188735406,72.70823702768662
5.950338493348175,104.57892418336155
49.938308616276885,69.99460481243925
26.800048182891036,116.47754916718482
44.273097186778216,89.16673476205705
19.18346254695218,113.46959283856297
35.6484645499341,91.61949140605935
37.708220945243234,94.36241382127018
45.0092790953412,69.33851408159478
43.71655137042967,96.67122386622879
13.842709616698617,114.62940067943157
5.263351760796771,100.95720853310625
42.124809962580954,92.1827309746219
42.83706532143677,96.47606841539547
37.75123383097815,89.47504580251497
21.678770763261852,110.5931532145492
20.230252723296193,118.28249026704843
34.52423985234883,102.06493502651944
4.06786695579725,99.92019289121298
14.125670722515405,117.8449205847201
32.588815888724874,99.80336601315403
11.771814620729655,92.15488394168128
43.73292256740471,92.9335020740168
52.45846704684136,49.461631130439194
57.24367596120479,50.36982049291805
12.777868898662991,114.6199125947754
10.228867278534015,99.06885812546959
55.51097877782192,50.21433264953971
14.967490913535666,115.21374044843806
49.91615410127869,69.35318272483877
3.0015197569820096,101.82922268109529
4.3449887620762295,97.69782158462644
7.713609449361147,95.70816553441202
3.8768368268003806,100.1311812041547
54.28281771236658,47.062351759520496
14.076955955885367,112.68413155439
13.662358563056834,110.97914854250806
51.05892917199852,46.53915830486984
37.74826373970736,93.3118750860377
47.15103200017427,73.96563526347883
50.24661420635953,45.71035175208963
29.085772788190226,118.33400616815769
10.921427291095029,99.4683466478915
16.629230956633798,114.50051744384369
48.18893095440406,70.85243398918699
28.639796052318232,119.55432520919041
23.851393029683816,116.37770557452164
40.760986742136964,95.34408100356843
40.8742683460425,90.74592848899547
38.296792625243036,93.38717275306243
30.929673873945703,101.09502632989094
25.795499119509053,117.00525263586349
8.931653960944658,97.98202833655436
45.633609252855976,70.9408759059857
1.624378976699763,96.33341743529745
20.596656882036267,115.81316582801098
52.031818567064605,48.243173326231286
16.380325419640084,114.38455861998266
51.11179790516061,48.2460706874176
57.44041385490693,52.65793218156797
47.765879917421444,76.08214987848514
20.15199135997269,118.60539540117136
11.269773405828438,101.2362491451498
18.47140653416864,116.19876687155052
53.48038006188999,47.04452865350685
0.79482413330765,101.09711354880753
57.91955859173375,43.094519850741776
1.1970541176846816,100.89679380564648
39.192202758994895,91.79439230270009
1.9163300207070577,97.2399948546812
2.1176582036677227,105.1298650971383
57.60422849180356,44.88200843397268
30.931417945958238,102.66412976194175
38.05552460953081,98.32301575794848
1.3681454488767253,97.57934119031933
